filename,width,height,class,xmin,ymin,xmax,ymax
3039.png,200,200,rect,8,63,82,51
3040.png,200,200,rect,63,136,164,125
3041.png,200,200,rect,89,113,153,118
3042.png,200,200,rect,84,189,193,150
3043.png,200,200,rect,76,37,50,150
3044.png,200,200,rect,95,144,181,114
3045.png,200,200,rect,32,17,43,48
3046.png,200,200,rect,36,156,196,109
3047.png,200,200,rect,113,78,149,163
3048.png,200,200,rect,23,101,136,64
3049.png,200,200,rect,120,82,121,149
3050.png,200,200,rect,65,45,102,113
3051.png,200,200,rect,137,64,133,163
3052.png,200,200,rect,70,1,35,113
3053.png,200,200,rect,96,50,99,166
3054.png,200,200,rect,129,68,125,197
3055.png,200,200,rect,5,0,33,39
3056.png,200,200,rect,19,30,107,88
3057.png,200,200,rect,190,76,141,196
3058.png,200,200,rect,167,31,47,194
3059.png,200,200,rect,125,139,141,132
3060.png,200,200,rect,2,97,132,67
3061.png,200,200,rect,114,36,78,159
3062.png,200,200,rect,71,119,141,131
3063.png,200,200,rect,58,111,172,63
3064.png,200,200,rect,22,97,148,49
3065.png,200,200,rect,93,0,34,139
3066.png,200,200,rect,175,1,49,186
3067.png,200,200,rect,39,56,70,56
3068.png,200,200,rect,92,59,131,163
3069.png,200,200,rect,112,101,149,119
3070.png,200,200,rect,119,6,12,192
3071.png,200,200,rect,133,44,52,192
3072.png,200,200,rect,21,11,86,33
3073.png,200,200,rect,38,147,165,96
3074.png,200,200,rect,111,101,149,163
3075.png,200,200,rect,3,96,142,36
3076.png,200,200,rect,127,93,116,150
3077.png,200,200,rect,165,33,84,174
3078.png,200,200,rect,4,47,96,53
3079.png,200,200,rect,118,52,125,189
3080.png,200,200,rect,25,73,83,67
3081.png,200,200,rect,112,91,161,190
3082.png,200,200,rect,82,141,181,125
3083.png,200,200,rect,103,54,68,150
3084.png,200,200,rect,92,47,74,154
3085.png,200,200,rect,134,61,115,141
3086.png,200,200,rect,62,100,146,135
3087.png,200,200,rect,105,69,106,135
3088.png,200,200,rect,30,90,139,86
3089.png,200,200,rect,57,116,186,101
3090.png,200,200,rect,157,97,153,180
3091.png,200,200,rect,78,27,85,96
3092.png,200,200,rect,11,123,135,83
3093.png,200,200,rect,134,174,193,159
3094.png,200,200,rect,91,164,171,148
3095.png,200,200,rect,130,132,147,187
3096.png,200,200,rect,36,177,189,106
3097.png,200,200,rect,76,22,71,112
3098.png,200,200,rect,65,28,81,120
3099.png,200,200,rect,18,67,88,85
3100.png,200,200,rect,128,141,167,168
3101.png,200,200,rect,51,30,82,116
3102.png,200,200,rect,53,36,37,81
3103.png,200,200,rect,163,26,95,195
3104.png,200,200,rect,142,105,139,161
3105.png,200,200,rect,82,42,100,87
3106.png,200,200,rect,82,115,148,117
3107.png,200,200,rect,4,29,83,28
3108.png,200,200,rect,72,118,182,124
3109.png,200,200,rect,11,28,29,72
3110.png,200,200,rect,159,33,77,179
3111.png,200,200,rect,71,95,127,73
3112.png,200,200,rect,77,78,119,131
3113.png,200,200,rect,25,12,77,63
3114.png,200,200,rect,18,115,172,79
3115.png,200,200,rect,73,146,183,124
3116.png,200,200,rect,43,47,106,68
3117.png,200,200,rect,70,95,167,90
3118.png,200,200,rect,104,172,199,106
3119.png,200,200,rect,125,4,20,160
3120.png,200,200,rect,14,77,108,68
3121.png,200,200,rect,93,185,192,146
3122.png,200,200,rect,38,78,112,73
3123.png,200,200,rect,137,110,130,183
3124.png,200,200,rect,11,23,63,82
3125.png,200,200,rect,113,95,102,148
3126.png,200,200,rect,29,17,80,94
3127.png,200,200,rect,81,52,96,139
3128.png,200,200,rect,103,148,151,147
3129.png,200,200,rect,54,55,97,89
3130.png,200,200,rect,4,14,86,41
3131.png,200,200,rect,31,146,174,79
3132.png,200,200,rect,59,124,182,105
3133.png,200,200,rect,7,21,23,21
3134.png,200,200,rect,12,2,77,42
3135.png,200,200,rect,29,27,58,36
3136.png,200,200,rect,148,18,52,164
3137.png,200,200,rect,39,34,40,90
3138.png,200,200,rect,150,71,122,197
3139.png,200,200,rect,92,126,142,107
3140.png,200,200,rect,31,60,96,106
3141.png,200,200,rect,10,47,84,12
3142.png,200,200,rect,11,58,88,88
3143.png,200,200,rect,147,53,100,187
3144.png,200,200,rect,116,107,167,185
3145.png,200,200,rect,82,68,85,144
3146.png,200,200,rect,57,93,103,99
3147.png,200,200,rect,144,73,148,180
3148.png,200,200,rect,11,78,122,57
3149.png,200,200,rect,138,151,199,147
3150.png,200,200,rect,132,50,78,159
3151.png,200,200,rect,38,150,158,79
3152.png,200,200,rect,79,21,45,115
3153.png,200,200,rect,88,89,109,91
3154.png,200,200,rect,43,168,186,119
3155.png,200,200,rect,87,78,117,160
3156.png,200,200,rect,115,143,190,145
3157.png,200,200,rect,42,19,72,54
3158.png,200,200,rect,90,50,129,129
3159.png,200,200,rect,143,84,117,147
3160.png,200,200,rect,149,49,57,166
3161.png,200,200,rect,3,94,156,24
3162.png,200,200,rect,20,49,121,66
3163.png,200,200,rect,113,73,129,175
3164.png,200,200,rect,87,34,73,140
3165.png,200,200,rect,111,32,69,187
3166.png,200,200,rect,88,42,118,154
3167.png,200,200,rect,126,67,89,166
3168.png,200,200,rect,123,135,184,193
3169.png,200,200,rect,153,115,184,196
3170.png,200,200,rect,167,159,196,189
3171.png,200,200,rect,173,6,76,196
3172.png,200,200,rect,110,14,65,166
3173.png,200,200,rect,30,78,121,73
3174.png,200,200,rect,78,139,199,152
3175.png,200,200,rect,30,63,134,95
3176.png,200,200,rect,6,106,156,60
3177.png,200,200,rect,96,90,104,140
3178.png,200,200,rect,68,107,111,108
3179.png,200,200,rect,179,49,67,197
3180.png,200,200,rect,15,175,184,60
3181.png,200,200,rect,27,165,166,30
3182.png,200,200,rect,63,167,187,139
3183.png,200,200,rect,50,7,78,121
3184.png,200,200,rect,21,164,189,100
3185.png,200,200,rect,78,82,140,85
3186.png,200,200,rect,123,109,183,166
3187.png,200,200,rect,158,48,127,184
3188.png,200,200,rect,5,180,193,51
3189.png,200,200,rect,69,98,173,123
3190.png,200,200,rect,32,38,82,89
3191.png,200,200,rect,129,52,99,174
3192.png,200,200,rect,36,25,47,110
3193.png,200,200,rect,79,178,181,108
3194.png,200,200,rect,44,122,160,110
3195.png,200,200,rect,46,85,134,120
3196.png,200,200,rect,41,136,150,91
3197.png,200,200,rect,49,10,86,52
3198.png,200,200,rect,51,109,119,124
3199.png,200,200,rect,160,96,111,176
3200.png,200,200,rect,31,30,77,41
3201.png,200,200,rect,48,10,39,61
3202.png,200,200,rect,19,117,162,57
3203.png,200,200,rect,65,113,190,105
3204.png,200,200,rect,109,134,179,161
3205.png,200,200,rect,3,69,131,65
3206.png,200,200,rect,12,64,125,81
3207.png,200,200,rect,118,50,114,188
3208.png,200,200,rect,34,86,132,64
3209.png,200,200,rect,96,108,185,110
3210.png,200,200,rect,106,6,60,167
3211.png,200,200,rect,51,62,72,103
3212.png,200,200,rect,115,120,193,177
3213.png,200,200,rect,83,120,195,105
3214.png,200,200,rect,147,46,50,172
3215.png,200,200,rect,39,43,78,104
3216.png,200,200,rect,91,3,9,149
3217.png,200,200,rect,163,80,109,190
3218.png,200,200,rect,101,11,43,149
3219.png,200,200,rect,97,67,98,126
3220.png,200,200,rect,78,40,113,94
3221.png,200,200,rect,107,43,111,134
3222.png,200,200,rect,34,162,185,95
3223.png,200,200,rect,138,19,93,186
3224.png,200,200,rect,175,131,135,194
3225.png,200,200,rect,58,141,174,76
3226.png,200,200,rect,115,7,49,191
3227.png,200,200,rect,61,59,86,96
3228.png,200,200,rect,154,86,122,194
3229.png,200,200,rect,94,62,117,127
3230.png,200,200,rect,107,60,98,120
3231.png,200,200,rect,196,150,188,197
3232.png,200,200,rect,116,7,67,170
3233.png,200,200,rect,20,17,92,80
3234.png,200,200,rect,131,114,157,198
3235.png,200,200,rect,177,34,83,190
3236.png,200,200,rect,93,133,176,128
3237.png,200,200,rect,146,83,147,183
3238.png,200,200,rect,58,145,166,87
3239.png,200,200,rect,133,28,62,155
3240.png,200,200,rect,139,101,159,194
3241.png,200,200,rect,79,111,156,93
3242.png,200,200,rect,149,57,117,169
3243.png,200,200,rect,5,10,83,77
3244.png,200,200,rect,59,78,143,93
3245.png,200,200,rect,112,46,100,116
3246.png,200,200,rect,99,1,8,103
3247.png,200,200,rect,98,81,146,115
3248.png,200,200,rect,132,64,67,187
3249.png,200,200,rect,79,122,146,114
3250.png,200,200,rect,142,60,82,163
3251.png,200,200,rect,120,34,101,124
3252.png,200,200,rect,115,127,182,189
3253.png,200,200,rect,9,62,89,32
3254.png,200,200,rect,127,151,170,166
3255.png,200,200,rect,6,139,169,79
3256.png,200,200,rect,85,119,195,115
3257.png,200,200,rect,39,121,172,80
3258.png,200,200,rect,33,63,125,57
3259.png,200,200,rect,134,3,26,142
3260.png,200,200,rect,165,112,187,166
3261.png,200,200,rect,83,78,107,104
3262.png,200,200,rect,85,84,102,149
3263.png,200,200,rect,134,46,87,196
3264.png,200,200,rect,123,75,109,199
3265.png,200,200,rect,50,172,191,73
3266.png,200,200,rect,146,88,129,182
3267.png,200,200,rect,71,99,173,89
3268.png,200,200,rect,121,38,114,172
3269.png,200,200,rect,26,92,132,77
3270.png,200,200,rect,129,9,19,156
3271.png,200,200,rect,60,107,164,135
3272.png,200,200,rect,38,80,132,78
3273.png,200,200,rect,93,81,116,155
3274.png,200,200,rect,15,115,144,28
3275.png,200,200,rect,108,122,161,150
3276.png,200,200,rect,80,38,39,121
3277.png,200,200,rect,82,51,70,115
3278.png,200,200,rect,47,41,82,109
3279.png,200,200,rect,102,122,180,139
3280.png,200,200,rect,120,22,44,149
3281.png,200,200,rect,157,104,168,170
3282.png,200,200,rect,17,43,82,73
3283.png,200,200,rect,47,93,137,98
3284.png,200,200,rect,32,71,141,79
3285.png,200,200,rect,37,100,114,89
3286.png,200,200,rect,61,44,64,113
3287.png,200,200,rect,71,91,164,96
3288.png,200,200,rect,156,132,171,197
3289.png,200,200,rect,94,10,89,122
3290.png,200,200,rect,134,29,105,194
3291.png,200,200,rect,57,67,112,125
3292.png,200,200,rect,144,15,78,187
3293.png,200,200,rect,147,84,140,194
3294.png,200,200,rect,49,17,50,80
3295.png,200,200,rect,77,81,111,109
3296.png,200,200,rect,42,34,88,92
3297.png,200,200,rect,163,45,82,179
3298.png,200,200,rect,33,89,156,96
3299.png,200,200,rect,9,64,112,57
3300.png,200,200,rect,9,131,138,61
3301.png,200,200,rect,140,63,109,150
3302.png,200,200,rect,158,22,46,193
3303.png,200,200,rect,54,158,191,75
3304.png,200,200,rect,10,78,149,44
3305.png,200,200,rect,179,88,106,186
3306.png,200,200,rect,14,25,85,61
3307.png,200,200,rect,71,46,95,116
3308.png,200,200,rect,112,15,86,121
3309.png,200,200,rect,81,110,169,82
3310.png,200,200,rect,122,123,196,157
3311.png,200,200,rect,99,66,84,124
3312.png,200,200,rect,29,23,101,64
3313.png,200,200,rect,61,156,187,79
3314.png,200,200,rect,76,32,89,125
3315.png,200,200,rect,50,18,78,107
3316.png,200,200,rect,30,88,135,88
3317.png,200,200,rect,107,89,127,181
3318.png,200,200,rect,26,38,104,50
3319.png,200,200,rect,31,32,40,100
3320.png,200,200,rect,72,158,166,75
3321.png,200,200,rect,76,89,149,99
3322.png,200,200,rect,65,87,95,133
3323.png,200,200,rect,136,37,52,180
3324.png,200,200,rect,112,58,105,144
3325.png,200,200,rect,42,106,112,59
3326.png,200,200,rect,15,46,70,57
3327.png,200,200,rect,77,122,150,129
3328.png,200,200,rect,11,30,55,52
3329.png,200,200,rect,27,126,135,66
3330.png,200,200,rect,15,47,76,58
3331.png,200,200,rect,58,44,114,102
3332.png,200,200,rect,125,90,138,158
3333.png,200,200,rect,132,10,82,181
3334.png,200,200,rect,170,54,114,190
3335.png,200,200,rect,11,72,90,72
3336.png,200,200,rect,3,38,116,26
3337.png,200,200,rect,68,69,130,101
3338.png,200,200,rect,106,47,61,138
3339.png,200,200,rect,22,24,34,72
3340.png,200,200,rect,135,20,97,156
3341.png,200,200,rect,64,126,174,65
3342.png,200,200,rect,107,142,185,156
3343.png,200,200,rect,45,114,128,101
3344.png,200,200,rect,33,88,138,52
3345.png,200,200,rect,106,65,110,159
3346.png,200,200,rect,79,105,169,129
3347.png,200,200,rect,21,111,170,100
3348.png,200,200,rect,88,111,169,120
3349.png,200,200,rect,31,43,77,53
3350.png,200,200,rect,125,9,38,150
3351.png,200,200,rect,67,86,102,112
3352.png,200,200,rect,89,2,57,117
3353.png,200,200,rect,65,92,148,78
3354.png,200,200,rect,120,13,59,124
3355.png,200,200,rect,7,19,75,73
3356.png,200,200,rect,88,143,187,125
3357.png,200,200,rect,172,10,47,181
3358.png,200,200,rect,129,52,54,151
3359.png,200,200,rect,31,32,109,93
3360.png,200,200,rect,25,169,197,62
3361.png,200,200,rect,6,93,96,35
3362.png,200,200,rect,70,75,118,144
3363.png,200,200,rect,121,52,95,188
3364.png,200,200,rect,104,128,170,105
3365.png,200,200,rect,50,23,82,103
3366.png,200,200,rect,84,77,84,154
3367.png,200,200,rect,13,161,173,73
3368.png,200,200,rect,9,195,197,33
3369.png,200,200,rect,57,163,199,76
3370.png,200,200,rect,17,167,169,29
3371.png,200,200,rect,118,34,110,152
3372.png,200,200,rect,95,27,61,160
3373.png,200,200,rect,97,169,182,166
3374.png,200,200,rect,37,176,187,110
3375.png,200,200,rect,102,2,67,129
3376.png,200,200,rect,89,71,113,158
3377.png,200,200,rect,58,193,198,134
3378.png,200,200,rect,16,136,137,73
3379.png,200,200,rect,74,178,194,119
3380.png,200,200,rect,55,92,169,112
3381.png,200,200,rect,125,22,63,183
3382.png,200,200,rect,98,3,34,149
3383.png,200,200,rect,93,105,164,165
3384.png,200,200,rect,105,63,84,130
3385.png,200,200,rect,60,89,145,67
3386.png,200,200,rect,77,113,168,150
3387.png,200,200,rect,17,79,104,50
3388.png,200,200,rect,77,43,119,86
3389.png,200,200,rect,78,75,111,111
3390.png,200,200,rect,101,24,27,116
3391.png,200,200,rect,66,29,104,144
3392.png,200,200,rect,5,65,115,27
3393.png,200,200,rect,79,1,24,135
3394.png,200,200,rect,161,11,14,167
3395.png,200,200,rect,17,15,57,56
3396.png,200,200,rect,105,9,72,180
3397.png,200,200,rect,62,18,51,71
3398.png,200,200,rect,82,140,149,103
3399.png,200,200,rect,184,81,150,193
3400.png,200,200,rect,104,63,73,147
3401.png,200,200,rect,60,23,87,100
3402.png,200,200,rect,34,136,161,75
3403.png,200,200,rect,73,32,53,145
3404.png,200,200,rect,51,20,81,99
3405.png,200,200,rect,128,73,87,139
3406.png,200,200,rect,21,49,66,41
3407.png,200,200,rect,19,146,165,52
3408.png,200,200,rect,30,66,133,79
3409.png,200,200,rect,96,19,26,128
3410.png,200,200,rect,140,11,34,151
3411.png,200,200,rect,141,127,148,166
3412.png,200,200,rect,58,41,80,133
3413.png,200,200,rect,72,77,81,129
3414.png,200,200,rect,129,110,132,142
3415.png,200,200,rect,51,173,181,56
3416.png,200,200,rect,74,55,95,141
3417.png,200,200,rect,145,156,177,146
3418.png,200,200,rect,118,82,118,173
3419.png,200,200,rect,57,60,109,126
3420.png,200,200,rect,54,1,62,63
3421.png,200,200,rect,147,111,127,150
3422.png,200,200,rect,102,12,54,166
3423.png,200,200,rect,62,0,59,116
3424.png,200,200,rect,84,0,70,144
3425.png,200,200,rect,101,28,33,137
3426.png,200,200,rect,120,76,109,185
3427.png,200,200,rect,114,108,114,184
3428.png,200,200,rect,55,19,63,69
3429.png,200,200,rect,23,43,88,70
3430.png,200,200,rect,134,61,122,197
3431.png,200,200,rect,182,121,182,195
3432.png,200,200,rect,11,34,78,59
3433.png,200,200,rect,2,148,198,11
3434.png,200,200,rect,92,31,39,99
3435.png,200,200,rect,26,99,112,39
3436.png,200,200,rect,42,27,79,118
3437.png,200,200,rect,67,118,131,102
3438.png,200,200,rect,14,57,125,87
3439.png,200,200,rect,137,133,184,153
3440.png,200,200,rect,74,133,183,129
3441.png,200,200,rect,6,122,186,35
3442.png,200,200,rect,36,155,192,71
3443.png,200,200,rect,84,59,128,127
3444.png,200,200,rect,89,171,198,138
3445.png,200,200,rect,31,156,175,39
3446.png,200,200,rect,98,143,183,134
3447.png,200,200,rect,45,71,115,117
3448.png,200,200,rect,173,65,92,175
3449.png,200,200,rect,117,151,195,128
3450.png,200,200,rect,61,72,148,88
3451.png,200,200,rect,19,51,105,86
3452.png,200,200,rect,39,79,101,50
3453.png,200,200,rect,96,79,156,123
3454.png,200,200,rect,11,174,193,31
3455.png,200,200,rect,2,42,45,31
3456.png,200,200,rect,44,78,103,98
3457.png,200,200,rect,12,88,100,50
3458.png,200,200,rect,150,169,192,171
3459.png,200,200,rect,139,55,95,191
3460.png,200,200,rect,186,34,80,192
3461.png,200,200,rect,93,75,135,151
3462.png,200,200,rect,35,47,109,81
3463.png,200,200,rect,61,123,143,92
3464.png,200,200,rect,5,109,143,56
3465.png,200,200,rect,120,127,189,160
3466.png,200,200,rect,70,119,187,100
3467.png,200,200,rect,40,99,132,45
3468.png,200,200,rect,152,3,13,181
3469.png,200,200,rect,74,20,83,142
3470.png,200,200,rect,94,14,81,142
3471.png,200,200,rect,71,166,193,99
3472.png,200,200,rect,100,104,109,150
3473.png,200,200,rect,8,23,91,68
3474.png,200,200,rect,53,111,123,102
3475.png,200,200,rect,56,36,83,114
3476.png,200,200,rect,160,45,123,186
3477.png,200,200,rect,27,107,163,101
3478.png,200,200,rect,148,48,69,171
3479.png,200,200,rect,140,94,142,143
3480.png,200,200,rect,78,8,60,96
3481.png,200,200,rect,92,1,5,110
3482.png,200,200,rect,6,130,165,32
3483.png,200,200,rect,50,57,129,103
3484.png,200,200,rect,31,169,178,62
3485.png,200,200,rect,52,20,45,63
3486.png,200,200,rect,80,122,175,150
3487.png,200,200,rect,89,87,137,156
3488.png,200,200,rect,84,119,180,157
3489.png,200,200,rect,46,132,170,116
3490.png,200,200,rect,20,82,119,90
3491.png,200,200,rect,88,9,70,159
3492.png,200,200,rect,156,46,76,197
3493.png,200,200,rect,34,43,67,42
3494.png,200,200,rect,97,89,113,113
3495.png,200,200,rect,149,0,48,185
3496.png,200,200,rect,105,1,70,121
3497.png,200,200,rect,48,108,124,74
3498.png,200,200,rect,61,90,124,122
3499.png,200,200,rect,36,26,90,63
3500.png,200,200,rect,104,119,174,159
3501.png,200,200,rect,103,140,181,131
3502.png,200,200,rect,73,121,129,82
3503.png,200,200,rect,101,54,67,165
3504.png,200,200,rect,51,23,79,74
3505.png,200,200,rect,141,2,11,197
3506.png,200,200,rect,44,123,143,57
3507.png,200,200,rect,54,105,168,107
3508.png,200,200,rect,59,69,137,87
3509.png,200,200,rect,117,127,196,152
3510.png,200,200,rect,122,99,124,148
3511.png,200,200,rect,89,99,154,111
3512.png,200,200,rect,169,14,89,178
3513.png,200,200,rect,1,163,186,59
3514.png,200,200,rect,88,153,184,151
3515.png,200,200,rect,116,106,147,142
3516.png,200,200,rect,165,88,108,178
3517.png,200,200,rect,122,51,97,161
3518.png,200,200,rect,108,93,150,168
3519.png,200,200,rect,55,27,86,72
3520.png,200,200,rect,69,163,185,128
3521.png,200,200,rect,93,109,164,158
3522.png,200,200,rect,54,35,83,93
3523.png,200,200,rect,139,21,73,189
3524.png,200,200,rect,4,19,69,45
3525.png,200,200,rect,70,68,143,109
3526.png,200,200,rect,108,16,47,127
3527.png,200,200,rect,7,35,39,73
3528.png,200,200,rect,112,122,176,169
3529.png,200,200,rect,120,59,94,145
3530.png,200,200,rect,184,150,153,192
3531.png,200,200,rect,90,102,169,165
3532.png,200,200,rect,136,28,99,161
3533.png,200,200,rect,83,83,160,138
3534.png,200,200,rect,35,39,110,57
3535.png,200,200,rect,129,52,61,150
3536.png,200,200,rect,111,37,76,151
3537.png,200,200,rect,21,145,161,26
3538.png,200,200,rect,42,92,165,55
3539.png,200,200,rect,93,155,188,172
3540.png,200,200,rect,94,122,141,154
3541.png,200,200,rect,79,188,194,82
3542.png,200,200,rect,91,158,160,130
3543.png,200,200,rect,99,183,196,105
3544.png,200,200,rect,178,42,120,181
3545.png,200,200,rect,75,191,195,154
3546.png,200,200,rect,190,55,130,191
3547.png,200,200,rect,8,69,81,43
3548.png,200,200,rect,72,21,79,75
3549.png,200,200,rect,29,110,120,96
3550.png,200,200,rect,24,146,191,72
3551.png,200,200,rect,135,104,181,165
3552.png,200,200,rect,88,119,187,132
3553.png,200,200,rect,139,149,193,197
3554.png,200,200,rect,146,99,122,181
3555.png,200,200,rect,133,179,196,146
3556.png,200,200,rect,39,124,135,111
3557.png,200,200,rect,13,71,86,62
3558.png,200,200,rect,49,107,146,94
3559.png,200,200,rect,19,17,86,34
3560.png,200,200,rect,2,0,54,39
3561.png,200,200,rect,22,151,161,79
3562.png,200,200,rect,73,132,163,140
3563.png,200,200,rect,87,28,43,113
3564.png,200,200,rect,27,0,32,76
3565.png,200,200,rect,33,58,129,46
3566.png,200,200,rect,123,140,189,128
3567.png,200,200,rect,49,60,127,80
3568.png,200,200,rect,76,5,13,149
3569.png,200,200,rect,52,78,156,122
3570.png,200,200,rect,99,27,45,125
3571.png,200,200,rect,90,90,141,130
3572.png,200,200,rect,132,160,193,175
3573.png,200,200,rect,120,91,122,182
3574.png,200,200,rect,138,126,191,188
3575.png,200,200,rect,97,55,73,143
3576.png,200,200,rect,69,23,50,146
3577.png,200,200,rect,56,40,73,65
3578.png,200,200,rect,162,21,100,173
3579.png,200,200,rect,95,88,92,158
3580.png,200,200,rect,66,41,50,77
3581.png,200,200,rect,40,104,116,76
3582.png,200,200,rect,27,79,133,62
3583.png,200,200,rect,106,122,173,171
3584.png,200,200,rect,28,127,130,74
3585.png,200,200,rect,111,142,197,153
3586.png,200,200,rect,135,8,80,198
3587.png,200,200,rect,109,112,119,143
3588.png,200,200,rect,29,133,136,81
3589.png,200,200,rect,4,61,109,58
3590.png,200,200,rect,43,27,34,66
3591.png,200,200,rect,80,113,175,132
3592.png,200,200,rect,113,2,32,167
3593.png,200,200,rect,74,19,26,133
3594.png,200,200,rect,147,10,48,195
3595.png,200,200,rect,190,114,148,193
3596.png,200,200,rect,79,31,79,83
3597.png,200,200,rect,145,41,53,187
